ids,screen_name,followers,retweet,inreplyto, favorite,friends, listed, location,text
404525685,UniteBlueMN,5442,983,,0,5184,185,Minnesota,"RT @NJGov: Pork roll          Taylor Ham
                
Wearing. A. Friggin. Mask. https://t.co/aiMBGyd2UZ"
8.00033E+17,jaimepearce03,144,3,,0,270,0,,"RT @AmDiabetesAssn: It's an exciting time of year! As the holidays approach, please remember that the #covid19 pandemic is still ongoing. P"
1706236124,capnchuck2,57,2548,,0,852,0,"Auburn, NY","RT @WatchChad: This restaurant just demanded that I put on a mask to pay my bill.

Ill let you think about how that turned out."
8.3604E+17,worldsnewsyou,238,0,,0,1079,0,,Midwest health system CEO leaves company amid mask controversy https://t.co/c0b2tjT4Tt https://t.co/rzyfSF4855
1.11928E+18,LeeHami75918304,518,84,,0,4973,1,,RT @Love_Nature20: Melbourne teenager choked unconscious &amp; thrown to the floor then picked up by his clothes to be thrown out by hotel secu
2321367068,colestevens13,298,22075,,0,1031,2,,"RT @BarackObama: Lets all do our part this Thanksgiving to keep people safe and healthy. Celebrate virtually, if you can. Wear a mask. And"
8.23019E+17,russo7_j,40,2559,,0,790,0,,"RT @Lrihendry: Gov Ron DeSantis lifted all Covid restrictions on Fl! 

Newly elected Miami Beach Dem Mayor said shes planning to go ahead"
2301628435,AviFlyGirl,65832,8,,0,66362,54,,RT @AviFlyGirl: @shossy2 @JohnCornyn @tedcruz @GregAbbott_TX Our anti-mask governor is putting out the all clear to gather at Thanksgiving
1.29178E+18,manicroute,77,9,,0,287,1,they/she/he/legume,"RT @cobraabubbles: Especially if ur using rough disposable masks keep your face moisturized, cover cuts/abrasions, and PLEASE THROW THEM AW"
340130090,jgreco33,118,22075,,0,782,10,place of peace,"RT @BarackObama: Lets all do our part this Thanksgiving to keep people safe and healthy. Celebrate virtually, if you can. Wear a mask. And"
1340525928,zach_g_nj,413,774,,0,1187,1,Jersey Shore ,RT @Cernovich: Celebrity doctor who claimed not wearing a mask should be a CRIME has suddenly begun deleting tweets after he was caught hav
8.87699E+17,ORANJTHNUGREEN,341,37,,0,254,3,,RT @Ojeda4America: Wear your mask!  It may be the difference between you celebrating Thanksgiving with your family next year or not being a
21336813,nickcf,778,2467,,0,967,27,"DC, NY, TX, and everywhere in between",RT @springsteen: Teamed up with some fellow New Jerseyans to encourage everyone this holiday season to wear a friggin mask. Lets all come
1.31432E+18,BMT8291,58,1780,,0,1385,0,"New York, USA","RT @Cleavon_MD: It makes ZERO sense to wear a mask into a restaurant then take it off inside, sit shoulder to shoulder, talk, shout and spe"
280701744,Seci_heart,138,9798,,0,223,0,Oklahoma ,RT @btsarmy2018x: Jungkooks face mask is an actual FACE so he put it over his eyes...I CANT SJSKSK https://t.co/bZqMmkj5pB
1.25275E+18,JohnAnderberg1,19,0,nachosarah,0,65,0,,"@nachosarah I guess size does matter, I say through my mask."
8896592,onthmarkwriting,1069,492,,0,1791,27,"Nashville, TN","RT @AynRandPaulRyan: My husband was called back to take care of COVID patients the ICU this week.

Watching people stream into crowded airp"
8.92596E+17,kmclean1995,349,3959,,0,585,1,Pittsburgh ,"RT @Boringstein: COVID has gotten this bad not because of people seeing families, not because of socializing, not even solely because of th"
298401313,jlwilliamsjr,223,0,MotherJones,0,150,82,Stuck in Thailand,"@MotherJones NO...it was slap in the face of the Mueller report/investigation.  
He's got more Trumpshit to throw.  Wear a mask."
14312276,antio,201,0,,0,705,9,Pennsylvania,Widespread masking carries the potential for inhaling mask fibers and environmental and biological debris on a dail https://t.co/c6Hiy1nzGD
4530386143,M19121991,322,866,,0,1404,1,United States,"RT @btstranslation7: .@bts_twt's ""we love you army"" vlive summary thread:

- jungkook was wearing a mask with a face (complete with eyes, a"
409682976,RetroHonda,75,0,cbcnewsbc,3,387,3,,@cbcnewsbc @RosieBarton She adamantly outright refused to issue a provincial mask law for 8 solid months right up until last week.
2959191359,AlbainJanus,138,0,DrKenRemy1,2,112,2,"Scotland, United Kingdom","@DrKenRemy1 @WUSTLmed i carry a gas mask, so that if i run into people like you i can put that on, but elsewise i p https://t.co/NdYG2mgGsL"
8.64333E+17,KelseyVanCleef,371,2,,0,803,1,Oklahoma City ,RT @mrjoshflores: @GovStitt @CDCDirector Be as responsible as Governor @kayiveyforgov (Alabama) and INSTITUTE a STATEWIDE MASK MANDATE. And
41039716,ClearHeatVision,774,1,,0,662,38,"Philadelphia, PA","RT @redrobotsuit: HI IF YOU'RE GOING AROUND DOOR TO DOOR, EVEN IF IT'S TO HELP FIND A DOG'S HUMANS, *WEAR A MASK*"
1.27948E+18,Blkblt73,4,22075,,0,35,0,,"RT @BarackObama: Lets all do our part this Thanksgiving to keep people safe and healthy. Celebrate virtually, if you can. Wear a mask. And"
118870812,saltedbayonet,8323,129,,0,5179,87,Denver,"RT @QueryB: Paisley Flower Face Mask, washable face cover, Paisley Cotton, Black Gray Face Mask with Filter Pocket, Nose Wire Tunnel, Diffe"
339151575,GingeRunnerNP,172,0,LibertarianWing,0,441,3,"Davie, FL",@LibertarianWing Wasnt about a mask and wasnt even in America.
9.97782E+17,shuaberrycakes,77,9798,,0,228,1,caratland,RT @btsarmy2018x: Jungkooks face mask is an actual FACE so he put it over his eyes...I CANT SJSKSK https://t.co/bZqMmkj5pB
1.12774E+18,YR22132120,19,1780,,0,257,0,,"RT @Cleavon_MD: It makes ZERO sense to wear a mask into a restaurant then take it off inside, sit shoulder to shoulder, talk, shout and spe"
2301628435,AviFlyGirl,65832,8,shossy2,9,66362,54,,@shossy2 @JohnCornyn @tedcruz @GregAbbott_TX Our anti-mask governor is putting out the all clear to gather at Thank https://t.co/s3rqkfwBDh
317658112,Lexiiii8913,595,0,,0,262,0,,I DoNt WeAr A mAsK bEcAuSe I aM rEpUbLiCaN 
1.23847E+18,CoronaUpdateBot,1022,14,,0,3,2,,"RT @axios: John Barsa, who staffers say rarely wears a mask in their office, is the latest in a series of senior administration officials t"
2762304955,Kiadoneds,26,22075,,0,172,2,"Philadelphia, PA","RT @BarackObama: Lets all do our part this Thanksgiving to keep people safe and healthy. Celebrate virtually, if you can. Wear a mask. And"
282876636,binarycrystal,183,26,,0,568,1,,RT @punditclass: Doug Ford's totalitarian side is showing ... whatever happened to free people deciding for themselves what risks they are
860332842,vasego1,5381,2,,0,3556,118,in a while,"RT @JennVoix: ""De do do do de da da da
(is all I can hear when you talk with your mask on while chewing!"")

#ThanksgivingMealMusic"
8.70677E+17,H3108BD,195,69,,0,232,2,CFA | yizhan's slave | fujoshi,"RT @GFRDnation: [] 20201126 GFRIEND'S YOUTUBE CHANNEL (@GFRDofficial)
 
[CHOREOGRAPHY] GFRIEND () MAGO Dance Practice (Eye Mask Ver."
4819440928,Grannywhotweets,3988,0,John_Hudson,2,4971,3,"Orlando, FL","@John_Hudson @ninaandtito Barsa, a Trump political appointee, has been regularly going to the office and holding m https://t.co/OB9sJCzPoV"
1.21941E+18,PeopleJustice2,18,2367,,0,342,0,,"RT @CoryBooker: Please, please wear a mask."
8.86033E+17,Cruellaisdevine,85378,1780,,0,71166,83,www.5calls.org ,"RT @Cleavon_MD: It makes ZERO sense to wear a mask into a restaurant then take it off inside, sit shoulder to shoulder, talk, shout and spe"
9.33865E+17,KingJon1683,723,21,,0,183,0,poland,"RT @FaithGoldy: .@WolfishHead is doing invaluable work exposing the truth about The Line Canada.

Theyre clearly controlled opposition who"
7.10432E+17,karamichele1125,165,0,bwpysz,22,367,0,"Buena Vista, CO","@bwpysz @RobertHarding We have a small business and have spent thousands of dollars on masks, plexiglass etc. we ha https://t.co/P14U5z90m8"
1.06977E+18,dusttheliberal2,148,0,elifturquoise,4,180,0,"Kingston, Ontario","@elifturquoise @CMOH_Alberta @jkenney @nenshi Oh no, what did you do, did you call the mask Nazis, or did you screa https://t.co/6DxnJ1DI3q"
2593791546,critiklthinking,364,0,Bernardo1130,0,522,1,"British Columbia, Canada",@Bernardo1130 @Bernardo1130 I am not sure. I just have to look south of us and around the world. Mask laws don't ap https://t.co/IxbTUePIQa
2426646659,Kayejey,46,59,,0,76,0,,"RT @TheGreenTeaMask: Our Green Tea Peel Mask is great for blackhead removal. 
Plus, it is so satisfying 

Link in our bio or below 
@TheGr"
1913520505,mommydog67,2619,492,,0,3411,29,"Pennsylvania, USA","RT @AynRandPaulRyan: My husband was called back to take care of COVID patients the ICU this week.

Watching people stream into crowded airp"
244290127,TheSocialRaven,10221,2367,,0,10690,239,"North Carolina, USA","RT @CoryBooker: Please, please wear a mask."
9.19759E+17,OsJara94,97,0,,2,225,0,"Santa Fe Springs, CA","I would love to see this everywhere. For sure cases would be down, and people would take the mask mandates more ser https://t.co/I3BtWo0Y7t"
1.02543E+18,IndiaLynnehenry,318,111,,0,1963,0,,"RT @GovAndyBeshear: They are fighting for us, while putting their lives at risk. Please pray for our health care workers like Dr. Woodward,"
9.31722E+17,realxupsguy,158,2,,0,155,2,"California, USA",RT @tranquileyes30: DeSantis reportedly is not even taking calls from S. Florida mayors at this point. Bipartisan groups of mayors have beg
8.00707E+17,axios,520829,14,axios,55,888,6987,,"John Barsa, who staffers say rarely wears a mask in their office, is the latest in a series of senior administratio https://t.co/qO9MNwtWOb"
4627108695,Hannahh_18,107,0,,2,243,0,,"You are not invincible, and you are not exempt. Please wear a goddamn mask!! https://t.co/IIsGfQAoqW"
31644563,mrbwa1,1070,0,mikurubaeahina,1,1164,19,"Buhl, ID","@mikurubaeahina If anyone complains, just tel them you got COVID and this happened. They would get the subtle lack https://t.co/4EJuzKD9EE"
1.194E+18,regdod_dalas,87,1,Qldaah,2,218,0,,@Qldaah Pay $2 and get a mask that is medically recommended to be worn for 2 hours for free (still have to spend $2) https://t.co/0xkA1WGJ89
1.0839E+18,Maddie82355203,58,22075,,0,80,0,"North Carolina, USA","RT @BarackObama: Lets all do our part this Thanksgiving to keep people safe and healthy. Celebrate virtually, if you can. Wear a mask. And"
62133268,fightjasefight,576,22075,,0,2390,20,Los Angeles,"RT @BarackObama: Lets all do our part this Thanksgiving to keep people safe and healthy. Celebrate virtually, if you can. Wear a mask. And"
572965711,NPazderski,1712,40,,0,1585,169,Western NY,"RT @W7VOA: Acting @USAID head @JBarsaUSAID, a @realDonaldTrump  political appointee who has tested positive for #COVID19, ""has been regular"
1.16853E+18,ElseSumone,526,1471,,0,1052,2,"New Jersey, USA",RT @SenKamalaHarris: During the holidays its important we do everything we can to prevent COVID-19 from spreading. That means practicing s
2805659713,n3s0_0xD,68,0,,0,215,4,,Is there really a mask mandate requiring that people wear masks in their homes in Pennsylvania? Ive been looking fo https://t.co/SjvvCz9KUS
380608558,JohnBechard,23789,1831,,0,24220,210,"Portland, Maine",RT @BrentTerhune: If I see one more person wearing a mask while theyre alone in their car Im gonna mind my own goddamn business because w
1.26347E+18,N3RUS0N,4,0,,2,18,0,"Bangka Tengah, Bangka Belitung",have to travel to open the prophecy mask https://t.co/cuJlRe321u
53732972,jashurley,449,1,,0,1155,12,"Buffalo, New York","RT @Joey_Cats: @WNYPolitix @jashurley @Wegmans We will GLADLY have you at Dashs, where our mask policy is strictly enforced! We even offer"
8.24438E+17,omar75tafur,82,77831,,0,486,0,"Miraflores, Peru",RT @SunsetSoFresh: I told my daughter to grab her mask so we can go to the store. This was the mask she grabbed. https://t.co/JQdRZltCSv
20960767,lilacflower49,644,19,,0,1153,48,"Aztec, NM",RT @smartdissent: NOW WE FIX: Obama Admin Started Program For Rapid Mask Production; Republicans Shelved it in 2018. READ: https://t.co/RqD
1009427334,tami_granillo,400,119,,0,1047,0,Southern California,"RT @syramadad:  

Face shields do not replace face masks. You can wear eye protection with a face mask. 

Having to provide ongoing infect"
1611092930,dejavuallday,1512,0,,0,1438,12,"Liverpool, England",How disgusting is this little cretin!! If you dont wear a mask I promise you this is the last thing youll see t https://t.co/5O8layClZ4
1.00276E+18,RegistryReport,10477,266,,0,10783,47,U.S.A.,RT @DrEricDing: SOUTH DAKOTACEO of Sanford Health resigns after telling employees he wouldn't wear a mask because he already had #COVID19.
2737639119,p_phantomT,366,164,,0,2739,8,,RT @OrdinaryGamers: @TheEllenShow You should ask Twitter to add a laugh track function so it can mask the unfunny.
2599762639,BirthPangWatch,1068,1,Breaking911,8,159,1,Europe,"@Breaking911 @Breaking911  Gov's are USING fear and emotional manipulation. 
ENJOY YOUR THANKSGIVING. TAKE OFF T https://t.co/GZ5h5StGZW"
1.25339E+18,mistxba,106,150,,0,101,3,The Scramble,"RT @tinydandelions: rindo said wear your mask
#twewy https://t.co/4pwIPpRaU7"
1.24822E+18,cappvccinello,241,0,BlargMyShnoople,19,167,1,she/her,@BlargMyShnoople sneezing into ur mask
1.32631E+18,antargyanot,47,0,dewimousey,3,30,0,Far.,"@dewimousey I don't know why it's cheating. 

| He locks his hair in a messy bun, putting the strands inside the tu https://t.co/jgK5Iij6gm"
708953546,aughunt,4606,35,,0,4973,57,"Georgia, USA","RT @TraceyFLGirl: Fuck! I dont have my mask tomorrow for my naked cooking, I HAVE TO HAVE MY MASK!!! Governors orders!!!!"
612169192,AldrichPatrick,122,0,AviWoolf,1,229,4,"Honolulu, HI",@AviWoolf Im sorry.  We went insane?  What kind of bullshit is that?  We didnt go insane and MoCo is right.  Wear https://t.co/GdVZuWOtlF
242571013,ttran58,35,22075,,0,406,0,,"RT @BarackObama: Lets all do our part this Thanksgiving to keep people safe and healthy. Celebrate virtually, if you can. Wear a mask. And"
1.27515E+18,carolelsa2,6,0,thehill,0,105,0,,@thehill Mask? No mask? Idiots
30588050,jacklynpaupore,90,0,,0,113,1,"Michigan, USA",Mask-acne is real folks. You should see the size of the thing growing on my cheek. It looks like Jabba the Hutt.
930950214,ac22a_,561,3195,,0,1504,8,,"RT @stclairashley: I wasnt wearing a mask in the airport &amp; a TSA guy walked up to me

I thought he was about to yell at me, but he goes I"
170965280,KSClydesdale,71,22075,,0,295,0,"Simi Valley, CA","RT @BarackObama: Lets all do our part this Thanksgiving to keep people safe and healthy. Celebrate virtually, if you can. Wear a mask. And"
531851777,SChiasson3,175,0,,0,425,5,,"If the temporary inconveniences of wearing a #mask, handwashing,
&amp; #safesocialdistancing will
help even 1 person su https://t.co/uUdmzx1SIY"
1.13564E+18,shitin_at_skool,8,9,,0,85,0,she/her||minor,RT @BlargMyShnoople: Name one thing better than burping into your mask
1.27079E+18,ZucchiniWTF,2,0,BlargMyShnoople,0,228,0,Hell,@BlargMyShnoople Burping up your mask
552601054,andrewwilson114,474,0,JustineStafford,3,731,6,"Meath, Ireland",@JustineStafford Loving the face mask 
8.15737E+17,ljd400,22,2559,,0,202,0,"Philadelphia,Pa.","RT @Lrihendry: Gov Ron DeSantis lifted all Covid restrictions on Fl! 

Newly elected Miami Beach Dem Mayor said shes planning to go ahead"
1.25052E+18,FortuneMinks,121,0,,0,287,1,"Huntsville, Alabama","Come out, support black businesses, and donate socks! Well be at the Rocket City Event Center in Huntsville, Al on https://t.co/UJRRWF8yrQ"
8.24621E+17,EllieMay1982,17,22075,,0,689,0,,"RT @BarackObama: Lets all do our part this Thanksgiving to keep people safe and healthy. Celebrate virtually, if you can. Wear a mask. And"
193922502,owldivine5,127,99,,0,211,2,Iowa,"RT @OmariJHardy: Have you ever seen a governor use his emergency powers to make an emergency worse?
https://t.co/DDIwhgPutw"
9.67344E+17,imlivinu,744,1372,,0,556,12,fan acc,"RT @miiniyoongs:  yoongi you have a bit too
 *sip sip sip*
 you have to drink with your mask on
 yoongi here drink some too
 *spills o"
28641512,mihalyfy,923,2741,,0,4997,41,"Chicago, IL","RT @DrEricDing: BREAKINGWyoming Governor Mark Gordon tests positive for #COVID19. 

 4 days ago: Same governor forgoes mask mandate. htt"
1845781398,nooil4pacifists,2636,0,,0,4622,49,,"Dont Need a Mask When On the Slopes

Beaver Creek to open with 130 acres; Bachelor Gulch included | https://t.co/SYuWhU7Maj"
